Gene Name,Score
{'feature_is_filtered': False, 'original_gene_symbols': 'MT-ND1', 'feature_name': 'MT-ND1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 956, 'n_cells': 19917, 'highly_variable': True, 'means': 2.8550526575147552, 'dispersions': 3.8969724045064207, 'dispersions_norm': 0.14370781183242798},0.0261
{'feature_is_filtered': False, 'original_gene_symbols': 'SORCS2', 'feature_name': 'SORCS2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6317, 'n_cells': 3578, 'highly_variable': True, 'means': 0.23483546911748607, 'dispersions': 1.5746303029579685, 'dispersions_norm': -0.28105366230010986},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ALDH1A3', 'feature_name': 'ALDH1A3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5335, 'n_cells': 4364, 'highly_variable': True, 'means': 0.24614201358728316, 'dispersions': 2.2174821201234445, 'dispersions_norm': 1.2734555006027222},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'DHX32', 'feature_name': 'DHX32', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3925, 'n_cells': 5958, 'highly_variable': True, 'means': 0.2870415262383878, 'dispersions': 1.7861281945293022, 'dispersions_norm': 0.23037901520729065},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'PPIP5K2', 'feature_name': 'PPIP5K2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 17270, 'n_cells': 5357, 'highly_variable': True, 'means': 0.28890790523746274, 'dispersions': 2.0520018228055807, 'dispersions_norm': 0.8733001351356506},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'XRRA1', 'feature_name': 'XRRA1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9086, 'n_cells': 6054, 'highly_variable': True, 'means': 0.29019239309258527, 'dispersions': 1.5264011815832659, 'dispersions_norm': -0.3976786732673645},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SMIM31;LINC01207;RP11-294O2.2', 'feature_name': 'SMIM31', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3190, 'n_cells': 4230, 'highly_variable': True, 'means': 0.24813446814397647, 'dispersions': 2.4282963989520914, 'dispersions_norm': 1.7832351922988892},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'APTR;RSBN1L-AS1', 'feature_name': 'APTR', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5939, 'n_cells': 5334, 'highly_variable': True, 'means': 0.23836364523161813, 'dispersions': 1.6701862569107042, 'dispersions_norm': -0.049985457211732864},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'UGGT2', 'feature_name': 'UGGT2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8091, 'n_cells': 5655, 'highly_variable': True, 'means': 0.31805452284708835, 'dispersions': 1.5862011056774439, 'dispersions_norm': -0.2530737817287445},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'KIF27', 'feature_name': 'KIF27', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7739, 'n_cells': 4399, 'highly_variable': True, 'means': 0.3150791079617485, 'dispersions': 2.408067428389921, 'dispersions_norm': 1.7343186140060425},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SLC1A5', 'feature_name': 'SLC1A5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3332, 'n_cells': 6686, 'highly_variable': True, 'means': 0.2806193840015418, 'dispersions': 1.6105486156563897, 'dispersions_norm': -0.19419795274734497},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TM7SF3', 'feature_name': 'TM7SF3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5504, 'n_cells': 7173, 'highly_variable': True, 'means': 0.2984929982203542, 'dispersions': 1.605311734001022, 'dispersions_norm': -0.2068614959716797},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'METAP1', 'feature_name': 'METAP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4074, 'n_cells': 5309, 'highly_variable': True, 'means': 0.23622497327128894, 'dispersions': 1.8986999997709804, 'dispersions_norm': 0.502593994140625},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'NOC3L', 'feature_name': 'NOC3L', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4464, 'n_cells': 3421, 'highly_variable': True, 'means': 0.24797179042494732, 'dispersions': 2.491600434709938, 'dispersions_norm': 1.936313509941101},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'KDM6B', 'feature_name': 'KDM6B', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7392, 'n_cells': 6112, 'highly_variable': True, 'means': 0.284506605145332, 'dispersions': 1.6277750105314317, 'dispersions_norm': -0.15254202485084534},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'PPP1R2', 'feature_name': 'PPP1R2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5123, 'n_cells': 8377, 'highly_variable': True, 'means': 0.39226537865934047, 'dispersions': 1.9943804218360988, 'dispersions_norm': 0.026107260957360268},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'STAG2', 'feature_name': 'STAG2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 15987, 'n_cells': 10384, 'highly_variable': True, 'means': 0.547227622624341, 'dispersions': 2.0274754541884317, 'dispersions_norm': 0.10588093847036362},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'IFNAR1', 'feature_name': 'IFNAR1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 15676, 'n_cells': 7874, 'highly_variable': True, 'means': 0.42593688444365535, 'dispersions': 2.2678029281941265, 'dispersions_norm': 0.6851765513420105},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TGM2', 'feature_name': 'TGM2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7948, 'n_cells': 5209, 'highly_variable': True, 'means': 0.2789392654775247, 'dispersions': 1.6313922785392694, 'dispersions_norm': -0.1437949389219284},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'EFCAB14', 'feature_name': 'EFCAB14', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 16312, 'n_cells': 8744, 'highly_variable': True, 'means': 0.4094067312674997, 'dispersions': 1.9278131596268537, 'dispersions_norm': -0.13434931635856628},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'LUC7L', 'feature_name': 'LUC7L', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6176, 'n_cells': 7339, 'highly_variable': True, 'means': 0.38084131189616, 'dispersions': 1.959662210295105, 'dispersions_norm': -0.05757899954915047},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'PSMC4', 'feature_name': 'PSMC4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2550, 'n_cells': 6808, 'highly_variable': True, 'means': 0.2667531848908213, 'dispersions': 1.6948926712803254, 'dispersions_norm': 0.009758245199918747},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'CYP4X1', 'feature_name': 'CYP4X1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2447, 'n_cells': 6728, 'highly_variable': True, 'means': 0.38529770185913575, 'dispersions': 2.287004672651376, 'dispersions_norm': 0.7314612865447998},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'CREG1', 'feature_name': 'CREG1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3286, 'n_cells': 7371, 'highly_variable': True, 'means': 0.31329798135849524, 'dispersions': 1.8429416979263509, 'dispersions_norm': 0.36776232719421387},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ENSG00000235733;RP3-522P13.3;CMAHP', 'feature_name': 'CMAHP', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8544, 'n_cells': 1492, 'highly_variable': True, 'means': 0.25522530399916016, 'dispersions': 2.8452823508532608, 'dispersions_norm': 2.791567802429199},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'PRKCH', 'feature_name': 'PRKCH', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8947, 'n_cells': 5398, 'highly_variable': True, 'means': 0.32265073050815374, 'dispersions': 1.785376191530662, 'dispersions_norm': 0.22856056690216064},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'MED24', 'feature_name': 'MED24', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6962, 'n_cells': 6180, 'highly_variable': True, 'means': 0.3022183420769193, 'dispersions': 1.8058614276568667, 'dispersions_norm': 0.27809685468673706},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'CEP192', 'feature_name': 'CEP192', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9897, 'n_cells': 3874, 'highly_variable': True, 'means': 0.20568787648832437, 'dispersions': 1.5331501760009725, 'dispersions_norm': -0.38135862350463867},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'NUDT16', 'feature_name': 'NUDT16', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7029, 'n_cells': 5469, 'highly_variable': True, 'means': 0.225939983894475, 'dispersions': 1.9273605512272354, 'dispersions_norm': 0.5718994140625},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'PPP1R21', 'feature_name': 'PPP1R21', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3998, 'n_cells': 4738, 'highly_variable': True, 'means': 0.2630062470176896, 'dispersions': 1.8369656877921483, 'dispersions_norm': 0.3533114790916443},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'NUDCD3', 'feature_name': 'NUDCD3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9893, 'n_cells': 5773, 'highly_variable': True, 'means': 0.2511947439918911, 'dispersions': 1.5418006548283396, 'dispersions_norm': -0.36044052243232727},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ZSCAN18', 'feature_name': 'ZSCAN18', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8175, 'n_cells': 5662, 'highly_variable': True, 'means': 0.23206868055138802, 'dispersions': 1.5506768552338563, 'dispersions_norm': -0.33897659182548523},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TENT4B;PAPD5', 'feature_name': 'TENT4B', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8592, 'n_cells': 4959, 'highly_variable': True, 'means': 0.25315640495540515, 'dispersions': 1.8697351569509773, 'dispersions_norm': 0.4325528144836426},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SRGAP1', 'feature_name': 'SRGAP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 27326, 'n_cells': 5065, 'highly_variable': True, 'means': 0.2699467691251031, 'dispersions': 1.8498617171818887, 'dispersions_norm': 0.38449594378471375},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'VPS25', 'feature_name': 'VPS25', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2391, 'n_cells': 6358, 'highly_variable': True, 'means': 0.23404350444959265, 'dispersions': 1.660544510159825, 'dispersions_norm': -0.07330060750246048},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TMX1', 'feature_name': 'TMX1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4608, 'n_cells': 6326, 'highly_variable': True, 'means': 0.28056841244588043, 'dispersions': 2.1153247755743614, 'dispersions_norm': 1.0264242887496948},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'GLIPR2', 'feature_name': 'GLIPR2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3055, 'n_cells': 6244, 'highly_variable': True, 'means': 0.29228350343223175, 'dispersions': 1.7667750873508907, 'dispersions_norm': 0.18358038365840912},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ZXDC', 'feature_name': 'ZXDC', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7329, 'n_cells': 4790, 'highly_variable': True, 'means': 0.24017271001251028, 'dispersions': 1.5965696465423258, 'dispersions_norm': -0.22800113260746002},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'DOPEY1;DOP1A', 'feature_name': 'DOP1A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10045, 'n_cells': 4473, 'highly_variable': True, 'means': 0.26144182335779637, 'dispersions': 1.8089083775922448, 'dispersions_norm': 0.2854648232460022},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'FZD6', 'feature_name': 'FZD6', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4065, 'n_cells': 6590, 'highly_variable': True, 'means': 0.30606722235368117, 'dispersions': 1.72696226615304, 'dispersions_norm': 0.08730719238519669},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'KIAA1191', 'feature_name': 'KIAA1191', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3811, 'n_cells': 5914, 'highly_variable': True, 'means': 0.23580410200674426, 'dispersions': 1.9399816532105034, 'dispersions_norm': 0.6024190783500671},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SSBP3', 'feature_name': 'SSBP3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6930, 'n_cells': 6292, 'highly_variable': True, 'means': 0.28164476719805465, 'dispersions': 1.6147878223273702, 'dispersions_norm': -0.18394693732261658},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'LDLRAD4', 'feature_name': 'LDLRAD4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 35894, 'n_cells': 4326, 'highly_variable': True, 'means': 0.30776363775416393, 'dispersions': 2.186817320376007, 'dispersions_norm': 1.1993036270141602},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ECT2L', 'feature_name': 'ECT2L', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4663, 'n_cells': 2877, 'highly_variable': True, 'means': 0.32144927065734225, 'dispersions': 2.7475650198277863, 'dispersions_norm': 2.5552730560302734},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'MITF', 'feature_name': 'MITF', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7419, 'n_cells': 5099, 'highly_variable': True, 'means': 0.30513958120244905, 'dispersions': 1.960231956509938, 'dispersions_norm': 0.6513872146606445},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'IDS;IDS-1;ENSG00000241489;IDS.1', 'feature_name': 'IDS', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9294, 'n_cells': 6818, 'highly_variable': True, 'means': 0.3270196287851803, 'dispersions': 1.8365033925505534, 'dispersions_norm': 0.35219356417655945},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'GBE1', 'feature_name': 'GBE1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4651, 'n_cells': 5804, 'highly_variable': True, 'means': 0.2973937359626831, 'dispersions': 1.5119265537288666, 'dispersions_norm': -0.4326804578304291},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SORT1', 'feature_name': 'SORT1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9127, 'n_cells': 7038, 'highly_variable': True, 'means': 0.31673344444175877, 'dispersions': 1.560924119451999, 'dispersions_norm': -0.31419721245765686},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'LRRC37A2', 'feature_name': 'LRRC37A2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 12516, 'n_cells': 3231, 'highly_variable': True, 'means': 0.23153175426384606, 'dispersions': 2.1530733832910607, 'dispersions_norm': 1.1177058219909668},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'LOC101928882;CCDC39-1;CCDC39;AC108734.4;AC108734.3;CCDC39.1', 'feature_name': 'CCDC39', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10601, 'n_cells': 3217, 'highly_variable': True, 'means': 0.3869149141128775, 'dispersions': 2.725790299245269, 'dispersions_norm': 1.7891288995742798},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'DNAJA2', 'feature_name': 'DNAJA2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4951, 'n_cells': 7157, 'highly_variable': True, 'means': 0.34854509455370347, 'dispersions': 2.1502510518175035, 'dispersions_norm': 0.4018244743347168},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'RBM4', 'feature_name': 'RBM4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6538, 'n_cells': 5707, 'highly_variable': True, 'means': 0.29321300774624537, 'dispersions': 2.081663120834578, 'dispersions_norm': 0.9450254440307617},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'GADD45G', 'feature_name': 'GADD45G', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1323, 'n_cells': 5302, 'highly_variable': True, 'means': 0.2843586629189946, 'dispersions': 1.7890555459822586, 'dispersions_norm': 0.2374577671289444},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'RNF141', 'feature_name': 'RNF141', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7825, 'n_cells': 6086, 'highly_variable': True, 'means': 0.24381755857969423, 'dispersions': 1.8816469864107337, 'dispersions_norm': 0.46135735511779785},0.0008
